2024-08-27 19:12:34.095974,Soil Moisture Level: 0
2024-08-27 19:12:34.136159,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:35.135989,Soil Moisture Level: 0
2024-08-27 19:12:35.173990,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:36.164770,Soil Moisture Level: 0
2024-08-27 19:12:36.202366,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:37.194818,Soil Moisture Level: 0
2024-08-27 19:12:37.206000,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:38.199808,Soil Moisture Level: 0
2024-08-27 19:12:38.241195,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:39.239854,Soil Moisture Level: 0
2024-08-27 19:12:39.268604,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:40.268619,Soil Moisture Level: 0
2024-08-27 19:12:40.305920,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:12:41.296139,Soil Moisture Level: 0
2024-08-27 19:12:41.331835,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:12:42.319886,Soil Moisture Level: 0
2024-08-27 19:12:42.357880,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:43.351195,Soil Moisture Level: 0
2024-08-27 19:12:43.362360,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:44.353686,Soil Moisture Level: 0
2024-08-27 19:12:44.391775,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:12:45.383696,Soil Moisture Level: 0
2024-08-27 19:12:45.425038,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:12:46.418710,Soil Moisture Level: 0
2024-08-27 19:12:46.454160,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:47.450000,Soil Moisture Level: 0
2024-08-27 19:12:47.486637,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:48.497526,Soil Moisture Level: 0
2024-08-27 19:12:48.502559,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:49.496300,Soil Moisture Level: 0
2024-08-27 19:12:49.533148,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:50.527556,Soil Moisture Level: 0
2024-08-27 19:12:50.564262,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:51.537582,Soil Moisture Level: 0
2024-08-27 19:12:51.574239,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:52.571345,Soil Moisture Level: 0
2024-08-27 19:12:52.607690,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:53.600116,Soil Moisture Level: 0
2024-08-27 19:12:53.635543,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:54.631429,Soil Moisture Level: 0
2024-08-27 19:12:54.668067,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:55.642668,Soil Moisture Level: 0
2024-08-27 19:12:55.678938,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:56.667669,Soil Moisture Level: 0
2024-08-27 19:12:56.703998,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:57.696460,Soil Moisture Level: 0
2024-08-27 19:12:57.737747,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:58.737761,Soil Moisture Level: 0
Timestamp,Received Data
2024-08-28 05:30:32.038234,y: 57.00 %	Temperature: 25.70 *C
2024-08-28 05:30:32.038955,Soil Moisture Level: 0
2024-08-28 05:30:32.039737,Humidity: 57.00 %	Temperature: 25.70 *C
2024-08-28 05:30:32.040263,Soil Moisture Level: 0
2024-08-28 05:30:32.041919,Humidity: 57.00 %	Temperature: 25.70 *C
2024-08-28 05:30:32.042428,Soil Moisture Level: 0
2024-08-28 05:30:32.043165,Humidity: 57.00 %	Temperature: 25.70 *C
2024-08-28 05:30:32.043674,Soil Moisture Level: 0
2024-08-28 05:30:32.075615,Humidity: 57.00 %	Temperature: 25.70 *C
2024-08-28 05:30:32.076503,Soil Moisture Level: 0
2024-08-28 05:30:32.077578,Humidity: 57.00 %	Temperature: 25.70 *C
2024-08-28 05:30:32.078584,Soil Moisture Level: 0
2024-08-28 05:30:32.079353,Humidity: 57.00 %	Temperature: 25.70 *C
2024-08-28 05:30:32.079866,Soil Moisture Level: 0
2024-08-28 05:30:32.080624,Humidity: 57.00 %	Temperature: 25.70 *C
2024-08-28 05:30:32.117535,Soil Moisture Level: 0
2024-08-28 05:30:32.118517,Humidity: 57.00 %	Temperature: 25.70 *C
2024-08-28 05:30:32.119156,Soil Moisture Level: 0
2024-08-28 05:30:32.120026,Humidity: 57.00 %	Temperature: 25.70 *C
2024-08-28 05:30:32.122620,Soil Moisture Level: 0
2024-08-28 05:30:32.123672,Humidity: 57.00 %	Temperature: 25.70 *C
2024-08-28 05:30:32.124314,Soil Moisture Level: 0
2024-08-28 05:30:32.125232,Humidity: 57.00 %	Temperature: 25.70 *C
2024-08-28 05:30:32.132913,Soil Moisture Level: 0
2024-08-28 05:30:32.133904,Humidity: 57.00 %	Temperature: 25.70 *C
2024-08-28 05:30:32.134503,Soil Moisture Level: 0
2024-08-28 05:30:32.135301,Humidity: 57.00 %	Temperature: 25.70 *C
2024-08-28 05:30:32.135935,Soil Moisture Level: 0
2024-08-28 05:30:32.136762,Humidity: 57.00 %	Temperature: 25.70 *C
2024-08-28 05:30:32.137356,Soil Moisture Level: 0
2024-08-28 05:30:32.138211,Humidity: 57.00 %	Temperature: 25.70 *C
2024-08-28 05:30:32.141476,Soil Moisture Level: 0
2024-08-28 05:30:32.142391,Humidity: 57.00 %	Temperature: 25.70 *C
2024-08-28 05:30:32.142992,Soil Moisture Level: 0
2024-08-28 05:30:32.150230,Humidity: 57.00 %	Temperature: 25.70 *C
2024-08-28 05:30:32.151639,Soil Moisture Level: 0
2024-08-28 05:30:32.153116,Humidity: 57.00 %	Temperature: 25.70 *C
2024-08-28 05:30:32.153992,Soil Moisture Level: 0
2024-08-28 05:30:32.155666,Humidity: 57.00 %	Temperature: 25.70 *C
2024-08-28 05:30:32.156369,Soil Moisture Level: 0
2024-08-28 05:30:32.157390,Humidity: 57.00 %	Temperature: 25.70 *C
2024-08-28 05:30:32.158033,Soil Moisture Level: 0
2024-08-28 05:30:32.158866,Humidity: 57.00 %	Temperature: 25.70 *C
2024-08-28 05:30:32.159489,Soil Moisture Level: 0
2024-08-28 05:30:32.160286,Humidity: 57.00 %	Temperature: 25.70 *C
2024-08-28 05:30:32.160805,Soil Moisture Level: 0
2024-08-28 05:30:32.161759,Humidity: 57.00 %	Temperature: 25.80 *C
2024-08-28 05:30:32.162391,Soil Moisture Level: 0
2024-08-28 05:30:32.163152,Humidity: 57.00 %	Temperature: 25.80 *C
2024-08-28 05:30:32.163665,Soil Moisture Level: 0
2024-08-28 05:30:32.164446,Humidity: 57.00 %	Temperature: 25.80 *C
2024-08-28 05:30:32.164990,Soil Moisture Level: 0
2024-08-28 05:30:32.165963,Humidity: 57.00 %	Temperature: 25.80 *C
2024-08-28 05:30:32.166510,Soil Moisture Level: 0
2024-08-28 05:30:32.167340,Humidity: 57.00 %	Temperature: 25.70 *C
2024-08-28 05:30:32.167861,Soil Moisture Level: 0
2024-08-28 05:30:32.168610,Humidity: 57.00 %	Temperature: 25.70 *C
2024-08-28 05:30:32.169376,Soil Moisture Level: 0
2024-08-28 05:30:32.170317,Humidity: 57.00 %	Temperature: 25.80 *C
2024-08-28 05:30:32.170838,Soil Moisture Level: 0
2024-08-28 05:30:32.171608,Humidity: 57.00 %	Temperature: 25.80 *C
2024-08-28 05:30:32.172342,Soil Moisture Level: 0
2024-08-28 05:30:32.173183,Humidity: 57.00 %	Temperature: 25.80 *C
2024-08-28 05:30:32.174078,Soil Moisture Level: 0
2024-08-28 05:30:32.175117,Humidity: 57.00 %	Temperature: 25.80 *C
2024-08-28 05:30:32.175977,Soil Moisture Level: 0
2024-08-28 05:30:32.176956,Humidity: 57.00 %	Temperature: 25.80 *C
2024-08-28 05:30:32.177726,Soil Moisture Level: 0
2024-08-28 05:30:32.178955,Humidity: 57.00 %	Temperature: 25.80 *C
2024-08-28 05:30:32.179689,Soil Moisture Level: 0
2024-08-28 05:30:32.180815,Humidity: 57.00 %	Temperature: 25.80 *C
2024-08-28 05:30:32.182113,Soil Moisture Level: 0
2024-08-28 05:30:32.182988,Humidity: 57.00 %	Temperature: 25.80 *C
2024-08-28 05:30:32.183511,Soil Moisture Level: 0
2024-08-28 05:30:32.200573,Humidity: 57.00 %	Temperature: 25.80 *C
2024-08-28 05:30:32.201279,Soil Moisture Level: 0
2024-08-28 05:30:32.202097,Humidity: 57.00 %	Temperature: 25.80 *C
2024-08-28 05:30:32.202647,Soil Moisture Level: 0
2024-08-28 05:30:32.203603,Humidity: 57.00 %	Temperature: 25.80 *C
2024-08-28 05:30:32.204368,Soil Moisture Level: 0
2024-08-28 05:30:32.205474,Humidity: 57.00 %	Temperature: 25.80 *C
2024-08-28 05:30:32.206197,Soil Moisture Level: 0
2024-08-28 05:30:32.207370,Humidity: 57.00 %	Temperature: 25.80 *C
2024-08-28 05:30:32.208141,Soil Moisture Level: 0
2024-08-28 05:30:32.209163,Humidity: 57.00 %	Temperature: 25.80 *C
2024-08-28 05:30:32.210184,Soil Moisture Level: 0
2024-08-28 05:30:32.211151,Humidity: 57.00 %	Temperature: 25.80 *C
2024-08-28 05:30:32.211872,Soil Moisture Level: 0
2024-08-28 05:30:32.213126,HuSoil Moisture Level: 0
2024-08-28 05:30:32.214297,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:32.215929,Soil Moisture Level: 0
2024-08-28 05:30:32.217887,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:32.219928,Soil Moisture Level: 0
2024-08-28 05:30:32.221477,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:32.222661,Soil Moisture Level: 0
2024-08-28 05:30:32.223587,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:32.224135,Soil Moisture Level: 0
2024-08-28 05:30:32.224912,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:32.225460,Soil Moisture Level: 0
2024-08-28 05:30:32.226329,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:32.226853,Soil Moisture Level: 0
2024-08-28 05:30:32.227620,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:32.228132,Soil Moisture Level: 0
2024-08-28 05:30:32.228896,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:32.229421,Soil Moisture Level: 0
2024-08-28 05:30:32.230440,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:32.230962,Soil Moisture Level: 0
2024-08-28 05:30:32.231938,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:32.232476,Soil Moisture Level: 0
2024-08-28 05:30:32.233265,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:33.159860,Soil Moisture Level: 0
2024-08-28 05:30:33.196321,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:34.188734,Soil Moisture Level: 0
2024-08-28 05:30:34.217164,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:35.211986,Soil Moisture Level: 0
2024-08-28 05:30:35.248925,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:36.247913,Soil Moisture Level: 0
2024-08-28 05:30:36.267051,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:37.265178,Soil Moisture Level: 0
2024-08-28 05:30:37.300569,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:38.298700,Soil Moisture Level: 0
2024-08-28 05:30:38.335312,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:39.306009,Soil Moisture Level: 0
2024-08-28 05:30:39.344807,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:40.330754,Soil Moisture Level: 0
2024-08-28 05:30:40.367145,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:41.366811,Soil Moisture Level: 0
2024-08-28 05:30:41.403212,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:42.380329,Soil Moisture Level: 0
2024-08-28 05:30:42.416664,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:43.430107,Soil Moisture Level: 0
2024-08-28 05:30:43.471498,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:44.443598,Soil Moisture Level: 0
2024-08-28 05:30:44.479963,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:45.475892,Soil Moisture Level: 0
2024-08-28 05:30:45.513461,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:46.489392,Soil Moisture Level: 0
2024-08-28 05:30:46.525769,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:47.519164,Soil Moisture Level: 0
2024-08-28 05:30:47.559164,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:48.551439,Soil Moisture Level: 0
2024-08-28 05:30:48.587787,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:49.579987,Soil Moisture Level: 0
2024-08-28 05:30:49.619970,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:50.603532,Soil Moisture Level: 0
2024-08-28 05:30:50.642462,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:51.628248,Soil Moisture Level: 0
2024-08-28 05:30:51.666966,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:52.652981,Soil Moisture Level: 0
2024-08-28 05:30:52.694287,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:53.679021,Soil Moisture Level: 0
2024-08-28 05:30:53.714013,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:54.703798,Soil Moisture Level: 0
2024-08-28 05:30:54.747589,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:55.716090,Soil Moisture Level: 0
2024-08-28 05:30:55.753677,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:56.762189,Soil Moisture Level: 0
2024-08-28 05:30:56.779666,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:57.784335,Soil Moisture Level: 0
2024-08-28 05:30:57.825719,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:58.802857,Soil Moisture Level: 0
2024-08-28 05:30:58.840457,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:30:59.826371,Soil Moisture Level: 0
2024-08-28 05:30:59.862678,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:31:00.851134,Soil Moisture Level: 0
2024-08-28 05:31:00.889615,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:31:01.878402,Soil Moisture Level: 0
2024-08-28 05:31:01.917299,Humidity: 56.00 %	Temperature: 25.80 *C
2024-08-28 05:31:02.915670,Soil Moisture Level: 0
2024-08-28 05:31:02.953448,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:03.944193,Soil Moisture Level: 0
2024-08-28 05:31:03.983088,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:04.951445,Soil Moisture Level: 0
2024-08-28 05:31:04.989475,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:05.999982,Soil Moisture Level: 0
2024-08-28 05:31:06.041369,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:06.999671,Soil Moisture Level: 0
2024-08-28 05:31:07.065049,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:08.031950,Soil Moisture Level: 0
2024-08-28 05:31:08.072275,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:09.065474,Soil Moisture Level: 0
2024-08-28 05:31:09.101790,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:10.099028,Soil Moisture Level: 0
2024-08-28 05:31:10.135239,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:11.103716,Soil Moisture Level: 0
2024-08-28 05:31:11.169185,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:12.149804,Soil Moisture Level: 0
2024-08-28 05:31:12.186078,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:13.173304,Soil Moisture Level: 0
2024-08-28 05:31:13.209638,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:14.198051,Soil Moisture Level: 0
2024-08-28 05:31:14.238023,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:15.231570,Soil Moisture Level: 0
2024-08-28 05:31:15.271727,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:16.240074,Soil Moisture Level: 0
2024-08-28 05:31:16.278901,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:17.274830,Soil Moisture Level: 0
2024-08-28 05:31:17.315062,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:18.307103,Soil Moisture Level: 0
2024-08-28 05:31:18.347561,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:19.315640,Soil Moisture Level: 0
2024-08-28 05:31:19.353242,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:20.346893,Soil Moisture Level: 0
2024-08-28 05:31:20.383402,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:21.366036,Soil Moisture Level: 0
2024-08-28 05:31:21.402451,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:22.397673,Soil Moisture Level: 0
2024-08-28 05:31:22.434059,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:23.421803,Soil Moisture Level: 0
2024-08-28 05:31:23.458192,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:24.442158,Soil Moisture Level: 0
2024-08-28 05:31:24.478451,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:25.473748,Soil Moisture Level: 0
2024-08-28 05:31:25.509335,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:26.496605,Soil Moisture Level: 0
2024-08-28 05:31:26.533072,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:27.525689,Soil Moisture Level: 0
2024-08-28 05:31:27.564545,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:28.549798,Soil Moisture Level: 0
2024-08-28 05:31:28.586181,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:29.600149,Soil Moisture Level: 0
2024-08-28 05:31:29.639239,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:30.610450,Soil Moisture Level: 0
2024-08-28 05:31:30.648051,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:31.650774,Soil Moisture Level: 0
2024-08-28 05:31:31.692236,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:32.676060,Soil Moisture Level: 0
2024-08-28 05:31:32.711798,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:33.701354,Soil Moisture Level: 0
2024-08-28 05:31:33.736696,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:34.711717,Soil Moisture Level: 0
2024-08-28 05:31:34.749254,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:35.745640,Soil Moisture Level: 0
2024-08-28 05:31:35.784651,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:36.782198,Soil Moisture Level: 0
2024-08-28 05:31:36.818023,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:37.807560,Soil Moisture Level: 0
2024-08-28 05:31:37.845634,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:38.816518,Soil Moisture Level: 0
2024-08-28 05:31:38.852746,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:39.861784,Soil Moisture Level: 0
2024-08-28 05:31:39.878115,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:40.880668,Soil Moisture Level: 0
2024-08-28 05:31:40.921929,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:41.894618,Soil Moisture Level: 0
2024-08-28 05:31:41.929888,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:42.924875,Soil Moisture Level: 0
2024-08-28 05:31:42.966159,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:43.958847,Soil Moisture Level: 0
2024-08-28 05:31:43.995363,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:44.992854,Soil Moisture Level: 0
2024-08-28 05:31:45.029288,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:45.996750,Soil Moisture Level: 0
2024-08-28 05:31:46.034458,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:47.029501,Soil Moisture Level: 0
2024-08-28 05:31:47.070752,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:48.064681,Soil Moisture Level: 0
2024-08-28 05:31:48.102281,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:49.100052,Soil Moisture Level: 0
2024-08-28 05:31:49.140613,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:50.107576,Soil Moisture Level: 0
2024-08-28 05:31:50.145215,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:51.141511,Soil Moisture Level: 0
2024-08-28 05:31:51.183012,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:52.156649,Soil Moisture Level: 0
2024-08-28 05:31:52.217122,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:53.205777,Soil Moisture Level: 0
2024-08-28 05:31:53.244523,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:54.217048,Soil Moisture Level: 0
2024-08-28 05:31:54.253703,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:55.245922,Soil Moisture Level: 0
2024-08-28 05:31:55.282335,Humidity: 56.00 %	Temperature: 25.90 *C
2024-08-28 05:31:56.261217,Soil Moisture Level: 0
2024-08-28 05:31:56.299017,Humidity: 56.00 %	Temperature: 25.90 *C
Timestamp,Received Data
Timestamp,Received Data
2024-08-28 06:26:58.421992,0 *C
2024-08-28 06:27:00.463302,Soil Moisture Level: 0
2024-08-28 06:27:00.499708,Humidity: 60.00 %	Temperature: 26.30 *C
2024-08-28 06:27:02.552342,Soil Moisture Level: 0
2024-08-28 06:27:02.588731,Humidity: 60.00 %	Temperature: 26.30 *C
2024-08-28 06:27:04.571243,Soil Moisture Level: 0
2024-08-28 06:27:04.610149,Humidity: 60.00 %	Temperature: 26.30 *C
2024-08-28 06:27:06.587574,Soil Moisture Level: 0
2024-08-28 06:27:06.625243,Humidity: 60.00 %	Temperature: 26.30 *C
2024-08-28 06:27:08.636404,Soil Moisture Level: 0
2024-08-28 06:27:08.671743,Humidity: 60.00 %	Temperature: 26.30 *C
2024-08-28 06:27:10.665144,Soil Moisture Level: 0
2024-08-28 06:27:10.700336,Humidity: 60.00 %	Temperature: 26.30 *C
2024-08-28 06:27:12.695100,Soil Moisture Level: 2
2024-08-28 06:27:12.731585,Humidity: 60.00 %	Temperature: 26.30 *C
2024-08-28 06:27:14.712475,Soil Moisture Level: 2
2024-08-28 06:27:14.758789,Humidity: 60.00 %	Temperature: 26.30 *C
2024-08-28 06:27:16.741031,Soil Moisture Level: 0
2024-08-28 06:27:16.777431,Humidity: 60.00 %	Temperature: 26.30 *C
2024-08-28 06:27:18.769592,Soil Moisture Level: 0
2024-08-28 06:27:18.806007,Humidity: 60.00 %	Temperature: 26.30 *C
2024-08-28 06:27:20.799366,Soil Moisture Level: 1
2024-08-28 06:27:20.836032,Humidity: 60.00 %	Temperature: 26.30 *C
2024-08-28 06:27:22.835354,Soil Moisture Level: 0
2024-08-28 06:27:22.871856,Humidity: 60.00 %	Temperature: 26.30 *C
2024-08-28 06:27:24.847523,Soil Moisture Level: 0
2024-08-28 06:27:24.881766,Humidity: 60.00 %	Temperature: 26.30 *C
2024-08-28 06:27:26.897209,Soil Moisture Level: 0
2024-08-28 06:27:26.934184,Humidity: 60.00 %	Temperature: 26.30 *C
2024-08-28 06:27:28.909303,Soil Moisture Level: 0
2024-08-28 06:27:28.947196,Humidity: 60.00 %	Temperature: 26.30 *C
2024-08-28 06:27:30.942671,Soil Moisture Level: 1
2024-08-28 06:27:30.979199,Humidity: 60.00 %	Temperature: 26.30 *C
2024-08-28 06:27:32.976050,Soil Moisture Level: 2
2024-08-28 06:27:33.012336,Humidity: 60.00 %	Temperature: 26.30 *C
2024-08-28 06:27:35.005588,Soil Moisture Level: 0
2024-08-28 06:27:35.042356,Humidity: 60.00 %	Temperature: 26.30 *C
2024-08-28 06:27:37.036340,Soil Moisture Level: 0
2024-08-28 06:27:37.073066,Humidity: 60.00 %	Temperature: 26.30 *C
2024-08-28 06:27:39.053324,Soil Moisture Level: 1
2024-08-28 06:27:39.089960,Humidity: 60.00 %	Temperature: 26.30 *C
2024-08-28 06:27:41.090327,Soil Moisture Level: 1
2024-08-28 06:27:41.126960,Humidity: 60.00 %	Temperature: 26.40 *C
2024-08-28 06:27:43.119828,Soil Moisture Level: 0
2024-08-28 06:27:43.158995,Humidity: 60.00 %	Temperature: 26.30 *C
2024-08-28 06:27:45.124256,Soil Moisture Level: 0
2024-08-28 06:27:45.165534,Humidity: 60.00 %	Temperature: 26.30 *C
2024-08-28 06:27:47.178671,Soil Moisture Level: 0
2024-08-28 06:27:47.215817,Humidity: 60.00 %	Temperature: 26.40 *C
2024-08-28 06:27:49.183043,Soil Moisture Level: 1
2024-08-28 06:27:49.259445,Humidity: 60.00 %	Temperature: 26.40 *C
2024-08-28 06:27:51.231149,Soil Moisture Level: 2
2024-08-28 06:27:51.270080,Humidity: 60.00 %	Temperature: 26.40 *C
2024-08-28 06:27:53.239310,Soil Moisture Level: 0
2024-08-28 06:27:53.309416,Humidity: 60.00 %	Temperature: 26.40 *C
2024-08-28 06:27:55.278689,Soil Moisture Level: 0
2024-08-28 06:27:55.315244,Humidity: 60.00 %	Temperature: 26.40 *C
2024-08-28 06:27:57.299235,Soil Moisture Level: 0
2024-08-28 06:27:57.339295,Humidity: 60.00 %	Temperature: 26.40 *C
2024-08-28 06:27:59.331117,Soil Moisture Level: 0
2024-08-28 06:27:59.368697,Humidity: 60.00 %	Temperature: 26.40 *C
2024-08-28 06:28:01.360499,Soil Moisture Level: 27
2024-08-28 06:28:01.398051,Humidity: 60.00 %	Temperature: 26.40 *C
2024-08-28 06:28:03.403586,Soil Moisture Level: 34
2024-08-28 06:28:03.439816,Humidity: 60.00 %	Temperature: 26.40 *C
2024-08-28 06:28:05.412880,Soil Moisture Level: 36
2024-08-28 06:28:05.456543,Humidity: 60.00 %	Temperature: 26.40 *C
2024-08-28 06:28:07.458416,Soil Moisture Level: 36
2024-08-28 06:28:07.495890,Humidity: 60.00 %	Temperature: 26.40 *C
2024-08-28 06:28:09.490223,Soil Moisture Level: 35
2024-08-28 06:28:09.530252,Humidity: 60.00 %	Temperature: 26.40 *C
2024-08-28 06:28:11.498234,Soil Moisture Level: 0
2024-08-28 06:28:11.540774,Humidity: 60.00 %	Temperature: 26.40 *C
2024-08-28 06:28:13.545034,Soil Moisture Level: 0
2024-08-28 06:28:13.580251,Humidity: 60.00 %	Temperature: 26.40 *C
2024-08-28 06:28:15.560578,Soil Moisture Level: 1
